text,language,predictions
علي معاني امه زانيه في مدينة العمال بجوار مسجد الفضيلة في مدينة الحديدة,Arabic,2.4441977
@user @user @user In quarantena buttarla in caciara è un plusvalore,Italian,2.606949
@user في زمن مايكل ٧ او ٨ فرق للتو تأسست ربع الفرق كانت جديدة و ربع ضعيفة جدا,Arabic,2.5909786
"""पहले बहुजन फिर मुसलमान"" का नारा देने वाले ... #कय्यूम_अंसारी_अमर_रहें",Hindi,2.3864663
"Seigneur, Sauveur : ce sont des titres donnés à Jésus dans les Évangiles. Puissant est le titre donne par les pèlerins d'Emmaüs a Jésus.",French,2.3090088
making me feel unwanted,English,2.5122678
@user 是非是非！,Chinese,2.6410077
This white whale found this girls phone and brought it to her... unreal. 🤯 http,English,2.4325824
@user wat een sterke! Gelukkig....,Dutch,2.8219109
"O bom de ter alguém ao seu lado , qe quanto ms vc sofre .. a pessoa está ali juntinho cm vc! ❤️",Portuguese,2.5594478
@user 啊，啊，啊 应该是每天60块封顶。,Chinese,2.7044382
@user 알겠습니다!!ㅎㅎ,Korean,2.603773
Qnd eu preciso caga e anda mas qnd é ctg tu sabe pedir ne,Portuguese,2.5272706
@user Io gli porto il piatto direttamente in cucina e se ho tempo glielo lavo...,Italian,2.5043983
(바닥에 떨구면 안 먹어도 되나)(바닥 힐끔),Korean,2.6663523
@smritiirani @drsanjeevbalyan @narendramodi राहुल गांधी मुर्दाबाद! कांग्रेस पार्टी मुर्दाबाद!,Hindi,2.5636165
@user @yogrishiramdev मैकाले शिक्षा नें देश को बाजार बनाया।वैदिक शिक्षा नें स्वदेशी स्वाभिमान को जगाया।।卐ॐ卐,Hindi,2.5070968
@user दिया कुमारी जी का राजसमंद मे हार्दिक स्वागत हे,Hindi,2.6198194
조리퐁프라페 레시피 알려준다... 우유 연유 조리퐁 얼음넣고 갈면댐,Korean,2.7122765
الفائز الاول من الدفعة الاخيرة @user الف مبروك 🎉🎊 كرما خاص عند الاخت @user لاستلام جائزتك😍 ' http,Arabic,2.5560393
@user शर्व – कष्टों को नष्ट करने वाले की जय 💐,Hindi,2.5986335
أستغفر الله العظيم الذي لا إله إلا هو الحي القيوم وأتوب إليه وأسأله التوبة والمغفرة http,Arabic,2.571127
"""Lo bien disfrutado, aunque fuera breve, jamás se olvida. Tampoco contará como un error, si en un momento dado, nos acercó la felicidad"".",Spanish,2.6227548
sehun y chanyeol vienen a demostrar que son las subunidad del año http,Spanish,2.372826
Ryan Garcia so hot but he a cheater,English,2.600914
@user مع هذي التكنلوجيا يكون كذاب اذا قال المسافه بعيده,Arabic,2.5151756
This is your annual reminder not to wipe shmutz off people’s foreheads today. It’s deliberate shmutz.,English,2.796026
@user 天生麗質94不一樣🥺,Chinese,2.6053483
前晚客戶約打球，打完還去他家洗澡，然後就……自己也打自己的球了 http,Chinese,2.6927092
@user من جيل ال٨٠ حبايبنا,Arabic,2.7308526
"não tá chegando notificação nenhuma no tt, ah pronto!🤦🏽‍♀️",Portuguese,2.591639
@user @user Obviooo 👍,Dutch,2.4598694
@user to you demon!!,English,2.7136579
ऐ काश के हम होश में अब आने ना पायें...बस ऐसे ही रेडीओ पे बज रहा था तो अपनी याद आ गयी। ज़िंदगी ऐसे ही मदहोश रहे.... http,Hindi,2.945827
Vontade de estudar para a 2ªfase é que tá quieto xd,Portuguese,2.5290585
"@user Leí lluvia y gimnasia nomás jajsjaja, ni cuenta me di",Spanish,2.6752393
@user @user Típico,Spanish,2.5363414
@user no?,Italian,2.5808794
"@user me identifiquei, pois esqueci minha idade tbm e tive um pequeno surto tentando lembrar kkkkkkk",Portuguese,2.5647569
Combattuta perché Diodato mi piace ma l'altra no #sanremo2020,Italian,2.5320773
Wie is het grootste slachtoffer van de coronapandemie,Dutch,2.5983071
(قد كانت آياتي تتلى عليكم فكنتم على أعقابكم تنكصون) [المؤمنون:66] http,Arabic,2.4107409
@user cortate ese culo chato que ni para cagar sirve y tema arreglado,Spanish,2.4438062
Ela vai*,Portuguese,2.7612684
@user Dankje meneer enzo knol fan voor uw verdere klachten kunt u terecht op http,Dutch,2.5905578
PlayStation Store européen : mise à jour du 21 octobre 2019 http,French,2.4717
"@FCPorto Que delantero tan malo, tuvo 3 y las fallo",Spanish,2.4926887
@user वाह पांडेय जी बहुत सुंदर... http,Hindi,2.7085526
洗完头洗完澡拿起手机 面容解锁不了 感觉洗个澡把我人脸洗变形了（？,Chinese,2.7784698
Comunque uno che mi fa la tisana mi ha già conquistata #skamitalia,Italian,2.4750822
@user @user 但愿天公作美 体谅农人的辛苦 下一场畅透的雨 既不要打残了果子 又解了树根的干渴 🙏🙏🙏,Chinese,2.842564
@user Wat fijn!,Dutch,2.6664104
@user @peterkwint Helaas niet inderdaad. Wat een bagger examen!,Dutch,2.7448974
@user Meno male che: non gli stavi sotto,Italian,2.6874366
@user @user De nada.,Spanish,2.5877883
@user نتزوج انا وانتي واصير رئيس وانتي النائب اش رايك 😏,Arabic,2.5596144
最近懒 没拍自己的 发个喜欢的😍 http,Chinese,2.510602
@user 最喜歡看什麼,Chinese,2.6049993
"@user Faranno 200 foto lo stesso giorno,per poi pubblicarle per tutto l'anno 😂😂😂😂",Italian,2.5467167
中文或失去你的膝盖.,Chinese,2.8161654
@user @user @user @user @user @user @user Houden van GGZ patiënten....😂😂😂😂,Dutch,2.9336212
إِن تُبدوا شَيئًا أَو تُخفوهُ فَإِنَّ اللَّـهَ كانَ بِكُلِّ شَيءٍ عَليمًا ﴿٥٤﴾-- سورة الأحزاب #Quran,Arabic,2.9437957
"@user @user Nice, that’ll be a good stream",English,2.7972953
남들 앞에서 셀카 찍기가 민망하고 기계치이지만 귀여운 셀카를 찍을 수 있는 비법 http,Korean,2.6808517
@user 으악ㅜㅜㅜㅜㅜㅜㅜ귀여운 춘자 보시고 기억에서 없애버리시길... http,Korean,2.7070413
This foo really just told me he’s been madly in love with me for a year THEN HE SAID JK 🤣🤣🤣fukin asshole,English,2.7209327
@ScottforFlorida @CoryBooker I own several hand guns and I find nothing offensive about being asked to register them.,English,2.6061494
4 people followed me and 8 people unfollowed me // automatically checked by http,English,2.614322
いさばー！！！！！,Chinese,2.876592
@JerrySeinfeld Did you see this @user ?,English,2.9266815
@user Ouiii,French,2.7200084
@user @user Sì.,Italian,2.7112982
"네 눈물이 내게 닿으면 난 무너지는 우주가 된다 | 조병화, 꿈 中",Korean,2.7230914
@user Heel veel sterkte 🙏🏻🌹,Dutch,2.8945847
@user @user @user No,Spanish,2.7963831
@user Hmmm Twente zeker (ondanks financiële baggerschuit) maar toch Feyenoord al een jaar of 700 bovenaan het lijstje,Dutch,2.8609867
@Phil_Mattingly @TheRickWilson Why would anyone support easing these sanctions?,English,2.5900633
Ma qualcuno glielo dice alla Ostapenko che non ha senso esultare per i “punti” fatti durante il riscaldamento o ????? Già NERA,Italian,2.4202535
@user Coglione,Italian,2.3467813
치트패치퍼블 오늘도 어김없이 우려먹는 나 http,Korean,2.5758119
@user @user ?,French,2.6664376
생리기간 트래커를 두달정도 써보고 깨달은건데 잘 살다가 갑자기 루틴과 사이클이 다 무너지는 시기가 가끔 오는 게 전부 PMS때문이었다 😑 그 누구의 책임도 물을 수 없다니 개빡쳐,Korean,2.6756616
Cuando te des cuenta que del que esperabas ese “happy new year” es el único que “realmente estorba tu felicidad” te das cuenta de todo!!!!,Spanish,2.6078897
Feednoly - والله ما احقر سالي مره ثانيه شنو السؤال في اساله وايد و قديمه ما فضيت كنت لاهيه حيّل ف عادي سالي شنو !,Arabic,2.686397
@user 윽! 균. 재수 없어요.,Korean,2.471568
الجزائر .امل العرب في امم افريقيا لحصد البطولة يارب .يكون من نصيبه غدأ.بالتوفيق http,Arabic,2.600999
"@user @yadavakhilesh उसे गठबन्थन नहीं, क्रूर व्यक्तियों का समूह कहा जाता है,",Hindi,2.7372937
@user @user Puis en plus on n'a le temps encore tranquille,French,2.439026
@user 働け！！,Chinese,2.5400517
"Give a compliment where it’s due , I promise it won’t knock your crown off",English,2.8575237
يارب تقويني ماعاد فيني حيل,Arabic,2.703413
BOM DIA MENINAS! promoção de dreads válida de hoje até 31/05. http,Portuguese,2.3691611
WOW @ this from is very melancholy and good.,English,2.5941744
@user 😭I don’t even remember what I said to them,English,2.6635644
@user à part celui d’œdipe,French,2.6927598
@user @user @user हार्ट रेनचिंग,Hindi,2.5445354
"@gessicakayane Uma faxina na minha casa. Sem tempo, irmão!",Portuguese,2.3829622
Going to be a great night! Thanks @RollingStone http,English,2.419371
Ma che mostro è diventato Samuel 😥 #unavita,Italian,2.4626389
"@user muito lindo, pena que não fala cmg, PENA MESMO",Portuguese,2.4769833
#Leão Aprendi que não devo me importar com os comentários que não vão mudar a minha vida.,Portuguese,2.5664287
주진모랑 장동건인가 그얘긴 다 어디갔지 이걸로 또 쉿 되는건가 #엑소함께지켜 #엑소는_엑소엘이_지켜 #엑소는_앞으로_아홉소년 #엑소는_하나 #첸이_엑소라면_우리는_엑소엘 #종대랑_같이_걸어가자,Korean,2.8122363
"🍁 Exploración urbana: guía completa de iniciación al Urbex con herramientas, consejos, legalidad, galerías… http",Spanish,2.4053903
अब कहा गई भीम मीम एकता ?,Hindi,2.456919
@user anZijgnG😭,Dutch,2.7368264
chorei abeça vendo minhas foto com ela,Portuguese,2.632082
시간 죽이고 싶을땐 코딩이 최고인거같다고 생각이 되는 오전 1시 30분,Korean,2.7841282
@user 하모.,Korean,2.5487893
De ecomodernistische kijk op het klimaatbeleid haarscherp uitgelegd door Marco Visscher (@_Tegengeluid). http,Dutch,2.5011284
"... Otra vez la luna, me sorprendió pensando en ti ... 💯🤍💯 #feliziniciodesemana #excelentelunes #poesia http",Spanish,2.6966958
@user मैं हूँ वो क्योंकि मेरा आधा से ज़्यादा डेटा बेकार जाता है ।,Hindi,2.8315928
@user @user Is goed papa,Dutch,2.5558028
@user Siii! 😍,Italian,2.4504879
@modelpress 今さら？,Chinese,2.424211
▶ VIDEO | Mario Sáenz fue vinculado a proceso por el feminicidio de Victoria Salas http http,Spanish,2.558227
@user Sono solo comunisti 🤦🏻‍♂️,Italian,2.5986574
Het weekend in met oud-#hotzo #vrijmibo. Met @user @user @user #mini-reunie http,Dutch,2.5851295
"नोएडा SSP वैभव कईयों को अपने साथ बहा लेे गए 14 IPS के तबादले लखनऊ, रामपुर, सुल्तानपुर, बांदा वाले भी गए",Hindi,2.6869836
Gambiarras nas instalações elétricas provocaram incêndio no Museu Nacional http,Portuguese,2.3390718
@user Komt goed met je zoon. Is een fase. 😉,Dutch,2.6965685
قلـبي يتـألم جـداً 🙏🏼💔.,Arabic,2.7761948
@VP How many Babies were abhorted this week?,English,2.3940227
@user 안마도 이렇게 약하진않다!,Korean,2.5460367
"Let me tell ya that ain't it ""chiefs"".",English,2.7076104
tenho 19 anos ja dá p usar creme anti idade? kkkkkkkk,Portuguese,2.6130555
@user Yo te extraño a ti,Spanish,2.815341
طلبية زبونة لصديقتها الله يهنيهم لبعض يارب ولا يحرمهم من بعض يارب http,Arabic,2.3844063
県境は圧雪道,Chinese,2.5520253
Con @RadioRadicale anche e soprattutto quando dice cose che NON condivido. #pluralismo #democrazia #✌️✌🏾✌🏻,Italian,2.4125476
@jarpad jared 😂😂😂😂😂,Dutch,2.4002616
"नई दिशा, नए क़दम चले कांग्रेस के संग #परिवर्तन_बस_यात्रा http",Hindi,2.4947305
@user ㅋㅋㅋㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋㅋㅋ ㅋ ㅋ ㅋ흐아악 아뇨ㅠ 숙취로 고생중이라 저번에 썻던 그 분량에서 더 쓰지 못햇답니다ㅎㅎ.. . . . 저도 여섯시부터 함 손대볼까봐요 쌉가능쌉가능,Korean,2.8596528
تصحيح السواد الأعظم,Arabic,2.6551857
@user 家U...我精神上支持,Chinese,2.4380774
"@EzekielFrezza Me vanaglorio de ser una de ellos, una amiga, mis hermanos también...",Spanish,2.5865862
@kanhaiyakumar तुम फिर आ गए यार.. तुम प्रचार करो चुनाव पर ध्‍यान दो .. या पहले ही हार मान ली है.. क्यू की तुम दिनभर ट्वीटर पर ही पाए जाते हो,Hindi,2.6249995
