,text,language,predictions
5436,( الف أسّف للهقاوي والظنون الخايبه ),Arabic,2.529529094696045
5437,"@user @user Lekker vroeg naar bed,dan slaap je al voordat hij begint met snurken!",Dutch,1.0
5438,@user Y el asteroide o el diluvio pa cuando???...,Spanish,1.0
5439,@user صباح النور🌿🌝,Arabic,1.0
5440,Que DIEU benisse la Guinée et les Guinéens 🙏,French,1.0
5441,@user اوف منهم جد يعني هم زودوها,Arabic,1.0
5442,हज़ार नुस्खे बनाओ मगर शिफा के लिए निगाहें यार से बढ़ कर कोई दवा ही नहीं. http,Hindi,2.4977786540985107
5443,@user فندق الريتز قامو يحطون زينه اليوم الوطني😎,Arabic,1.0
5444,"@user Devi stare a casa, e possibilmente guardare verso il basso.",Italian,2.4688563346862793
5445,@user Eu amo,Portuguese,3.9736316204071045
5446,@user Nee precies haha dus begon ze me ook gwn uit te schelden in spaans hahahah,Dutch,2.629596710205078
5447,"*जुल्मी जब जब जुल्म करेगा सत्ता के गलियारों से, चप्पा चप्पा गुंज उठेगा ईंन्कीलाब के नारों से #MODASA_BACK_WITH_BLACK*",Hindi,1.0
5448,"We are back to elegant, royal, prince concept this makes me so happy 😭👑 @official_ONEUS http",English,3.446293592453003
5449,Sei al mare o in città? ☀️ — In città al mare ci vado ad agosto http,Italian,1.0
5450,오스틴 따라하는 쉏 아녀? http,Korean,1.0
5451,@user 垃几把倒吧，你这种反华废物国内的人人人喊打，拍个自拍就是全家福的虫豸，你还能有亲友？亲友还能和你联系？,Chinese,1.182023525238037
5452,@user 楼主，不好意思。我借你楼问一下支那人。你们的逻辑为什么每次都那么乱？有时候觉得你们在自问自答。又觉得你们精神错乱。,Chinese,1.0
5453,@user @user queria um pudim e tem to menos triste,Portuguese,1.1387665271759033
5454,@user 먼추는 행보케요 오늘 볼 것을 다 봤그든요,Korean,1.0
5455,"@user @sscnapoli ""è più forte di me...😂😂😂""",Italian,1.0
5456,non io che ho guardato oldboy illegalmente quando c’è su pr*me video,Italian,2.588974952697754
5457,Nieuwe #flexijob vacature in #Dilbeek. Atelierhulp met de nacht bij Bakkerij bossuyt. http http,Dutch,1.0
5458,@user @user Rien avoir elles sont l opposé l une de l autre mdrr aucun point en commun,French,1.0
5459,"Nederland ontbost voor biomassa, roepen critici – onzin, zeggen ze bij deze pelletfabriek http",Dutch,1.0
5460,"@AcharyaPramodk ऐसे ही हँसाते रहो। 😂😂😂 तुम्हारे जैसे पैदा ही होते हैं हँसाने के लिये, बड़ा पूण्य का काम है जारी रखो।",Hindi,1.0
5461,@user 방탈출은 원래 다 뒤져보겟다는 마인드와 어 이게 왜 되지? 마인드 그리고 약간의 확신만있으면 우후훟 정모르겠으심 힌트 쓰심돼요~~~저도 힌트애용자라 ㅠ ㅋㅋㅌ,Korean,1.0
5462,@user 任せなぁ！,Chinese,1.8440253734588623
5463,आप सभी को नववर्ष की हार्दिक शुभकामनाएं। #HappyNewYear2019 http,Hindi,1.0
5464,Só queria ter forças para estudar peguei os cadernos e me bateu um desanimo com uma canseira,Portuguese,1.2820022106170654
5465,#EnCasaCon50Sombras Creo que acabo de ver un anuncio de la película a las 23.50... de la película que ha empezado a las 22.40,Spanish,1.0
5466,j’ai eu des potes eh beh c’était des belles erreurs,French,5.0
5467,@user plz that was me when we had free reading time in english http,English,1.0
5468,http Y mi craneo precioso no puede faltar en este domingo de estudio-recuperanción,Spanish,3.156250238418579
5469,@user Quando si è irresponsabili ....,Italian,1.0
5470,@user ovvio,Italian,1.0
5471,"""Met heel mijn hart en dat zal altijd zo blijven ♡""",Dutch,4.8029093742370605
5472,Starting to pack up my stuff and man I forgot how much I hate moving😑. I'm only moving like 10min away too which makes it worse lol,English,1.9281789064407349
5473,@GDimenstein Nada como um dia atrás de outro .. um dia a ficha cai.,Portuguese,1.0
5474,@user sem tempo pra vc vagabundinha,Portuguese,2.391352653503418
5475,Non avrei potuto desiderare di meglio. (Apparte Yoongi che manca piango) http,Italian,2.6234593391418457
5476,"@user Me li immagino quelli lì sotto ""cazzo fa, oddio, spostamoseeeee""",Italian,5.0
5477,喜欢，就是因为够劲！ http,Chinese,3.483793020248413
5478,Diamonds on my pinky look like water make me sea sick,English,2.1545073986053467
5479,@user por que te crees que le corte al tarado jajaja ahre,Spanish,4.4608330726623535
5480,a rafa eu não esperava mas ok,Portuguese,2.9025540351867676
5481,@goldman I died,English,1.0
5482,é horrível quando sua própria mãe te “obriga” a se afastar de uma pessoa que é tão importante e especial p você.,Portuguese,2.895005702972412
5483,@user Va finir comme la Tango Ligue tout ça...,French,1.0
5484,"@user पर अंहकार और स्वाभिमान में भी एक विशेष प्रकार के पतले बाल के बराबर फर्क़ होता है!! प्राय:ज्ञानी ही,परम् अंहकारी होते हैं?",Hindi,1.0
5485,Les gens avec un chapeau et un pull sur les épaules autorisés à braver le couvre-feu à partir de ce soir.,French,1.0
5486,(´・ω・`),Chinese,1.0
5487,ÓDIO de quem pega as coisas e não devolve e ainda q nem cuida delas meu p a u n o c u,Portuguese,2.4300382137298584
5488,"@user Saudade também, inclusive já pode voltar",Portuguese,1.4304672479629517
5489,"@user @user Juba, não vamos adotar um macaco!",Portuguese,1.0
5490,So...uh....how’s your Twitter brand™ been doin?,English,1.0
5491,@user Adoraria!,Italian,1.0
5492,@user 結果那篇我還按了❤️ 哈哈哈哈😅,Chinese,1.7883424758911133
5493,축하해 얘들아- 축하해요 워너블 언제나 반짝거릴 11명을 응원해-✨ 봄날의 기억을 잊지 않을게 #워너원_600일_축하해 #우리_워너원_사랑합니다 http,Korean,1.0
5494,@user Kop doeken mogen wel,Dutch,1.0
5495,"정말.... 성격 진짜 별로다, 걔. 원래 누굴 죽이려면 자기도 죽을 각오를 하고 덤벼야 하는 거 아닌가? 아무튼 아, 걔 진짜 성격 좀 이상한 것 같아. ... ...그래서 므두셀라, 당신 정체가 뭐야?",Korean,1.0
5496,@user @user @ChrisvanDamCDA @user @Politie @user Dat zijn wel jou klanten,Dutch,1.0
5497,BRO WHY ARE HIS TIDDIES BIGGER THAN MINE http,English,2.661933183670044
5498,항상 믿고 맡겨주셔서 감사합니다!! 정말 감사해요😂😂💕💕 http,Korean,2.506260633468628
5499,@user सपा मे आजम खान है याद है ना,Hindi,1.0
5500,@GLouvin Ca me rend malade de voir ça 🤢,French,1.0
5501,amo las cremas de natura🤤,Spanish,1.0
5502,el año pasado estaba re linda QUE MIERDA ME PASÓ la macrisis http,Spanish,2.778764486312866
5503,"@user 에···. 그, 그런가? 네가 그렇게 말한다면. 그럼, 둘 다 쌤쌤으로 치자. 어때? http",Korean,1.0
5504,ママ～～～～～～🤱,Chinese,2.938572645187378
5505,Il me rend tllmt heureuse,French,3.8161957263946533
5506,"15 dwarse schrijvers, waarvan 3 vrouwen. Lekker dwars weer.#dwdd",Dutch,1.0
5507,@tracywolfson It is okay. I knew what you meant!,English,1.0
5508,@user A veces con pura agüita sobrevivo. Gran parte del año con gatorade,Spanish,1.9224188327789307
5509,@user Lol hoe,Dutch,1.0
5510,@sunilyadv_unnao जब किसी को कही जाना होता है तो ऐसे ही होता है,Hindi,1.0
5511,"Achille Lauro canta ""Me ne frego"" ed è tutto già così poetico. #Sanremo2020 #ISolitiIgnoti http",Italian,1.0
5512,@user Fait,French,1.0
5513,Olhar disputada de Pênalti depois de ter perdido um no jogo é foda o coração não vai aguenta 🤦‍♂💙🇧🇼⚽,Portuguese,1.0
5514,@user حسيت انها قاعده تذاكر,Arabic,1.0
5515,#우리는_17년을_지켰다 #해낸건_에쵸티_지킨건_우리들 이제 그만 놔줘라 우리좀!! 오빠들 꽃길만 걷자💛💙❤💚🧡,Korean,1.287379264831543
5516,@user وفي نهاية الحلقه تغمز له بعد من قده,Arabic,2.618415594100952
5517,Soms iets te veel huizen gebouwd oké. Haags bakkie is zuinig. Een miljard voor Italië. Hollandse krenterigheid ten top.,Dutch,1.0
5518,@user @user @user Ja zeker ben ik erbij.😊,Dutch,1.0
5519,Let goed op deze mevrouw vandaag! 😂 #storm #StormCiara #coderood http,Dutch,1.0
5520,"मुझे ऐसे अधिवक्ता साथी की तलाश है, जिसके लिए वकालत जीविका नहीं, पेशा नहीं बल्कि वकालत धर्म हो।।",Hindi,1.0
5521,#القريه_ترحب_بالرزيني جمهورك فخم يحق الفخر فيه ومازال للمجد بقيه @user http,Arabic,2.1557977199554443
5522,@user @user ध्यान रखना बराबर 😂😂,Hindi,1.0
5523,Vou esperar secar e me deitar 😴,Portuguese,2.364225387573242
5524,又和 #健身妹 大戰一場，奶大腰細，又有腹肌 #戰鬥力超強，非常耐操 http,Chinese,5.0
5525,@user @user مو ادببب منج يالفيل,Arabic,1.0
5526,@user 真的，馬上支持,Chinese,1.0
5527,Cuando la escena de una película me hace llorar y mi hermano se empieza a reír de mí. http,Spanish,3.8448612689971924
5528,"@user @user Ce serait malheureux d’en arriver là, mais si on veut du changement je vois que ça. Le ras le bol général.",French,1.0
5529,"@user बरसों से कायम है इश्क़ अपने उसूलों पर, ये कल भी तकलीफ देता था ये आज भी तकलीफ देता है. ***",Hindi,1.0
5530,"Un manga authentique, décrivant, sans détour, le quotidien des travailleurs au coeur de la centrale de Fukushima. http",French,1.0
5531,@user ASU 2nd half made up for it,English,1.0
5532,बीजेपी की हार से तिलमिलाया सुधीर चौधरी लोगो ने लगाई लताड़ http #sudhirchaudhary,Hindi,1.0
5533,@user Même moi j’canne c’est trop beau,French,1.7232199907302856
5534,@user ;-;,Chinese,1.0
5535,detoxication should feel uncomfortable,English,2.5443038940429688
5536,नामदार ने पहले चौकीदारों को गालियां दी और अब जिसका नाम मोदी है हर उस व्यक्ति को चोर बोल रहे हैं : पीएम @narendramodi #IndiaBoleModiDobara,Hindi,1.0
5537,चन्द्रशेखर आजाद पर भी कोई ऑथेंटिक मूवी बनाएगा जो सारी सच्चाई दिखाने की हिम्मत कर सके,Hindi,1.0
5538,@user Di nulla sono Angel piacere di conoscerti,Italian,1.7578482627868652
5539,"@user @user Ja, ik kan verwijderde tweets beantwoorden😁",Dutch,1.0
5540,나는 섹스 안할거지만 그래도 크면 보기좋잖아요,Korean,5.0
5541,J'aime ten plus que tout il me manque beaucoup trop http,French,5.0
5542,@nitin_gadkari ओम शांति,Hindi,1.0
5543,Goede onderwerpen om aandacht aan te besteden! http,Dutch,1.0
5544,@nitin_gadkari गडकरी जी आपने काम है इतना अच्छा किया है कि मोदी जी दुबारा वापस आयेंगे,Hindi,1.0
5545,Ho accarezzato un'idea... mi ha morso,Italian,1.0
5546,한사람은 걸어가고! 한사람은⤴️ 삐행기!,Korean,1.0
5547,@user que merda!e como faz pra parar de falar dessa pessoa?,Portuguese,3.122962713241577
5548,Vidéo-Un #carambolage impliquant 20 voitures sur l'autoroute Est-Ouest au niveau de #Sétif http,French,1.0
5549,@user 有,Chinese,1.0
5550,@user Juste l’album « conviction suicidaire » y’a pas plus triste j’crois,French,1.0
5551,@user @user Se metto questo gatto fa articoli più importanti di Repubblica http,Italian,1.0
5552,@user a gente sempre dá um jeito clg,Portuguese,1.0594933032989502
5553,@user No tenía más que haber dimitido rajoy y no hubiera habido moción de censura.,Spanish,1.0
5554,@user Tomy a trop de tweet comme ça dans son palmarès...,French,1.0
5555,"@user “mas tu não sabe nada, ali na constituição e bla bla bla” http",Portuguese,1.0
5556,桃子、、😭😭💖,Chinese,1.012514591217041
5557,Vazi je vais nehess à jamais,French,2.3227174282073975
5558,eu não aguento mais ele não tendo esperanças e torcendo pra algo ruim acontecer toda vez que ele fala esse tipo de coisa meu coração dói,Portuguese,4.696037769317627
5559,@user obrigado meu bem!!!,Portuguese,1.0
5560,شاركونا بالتاق الجميل #اكثر_حب_للفلوس_ااالرجل_او_المراه,Arabic,1.0
5561,Wie zie ik voorbij komen dan 👀 http,Dutch,1.0
5562,o cheirinho das minhas mantas 🤤,Portuguese,1.3083727359771729
5563,"@user Her bio says ""Christian before human"" 🙃",English,1.0
5564,2019년 1월 1일 🎀 http,Korean,1.0
5565,홍 모차한적 없지 않나 이래놓고 홍 없으면 그냥 ㅈㄴ 팬심만 이용한거잖음 존나 무례해,Korean,1.0
5566,بسم الله الذي لا يضر مع إسمه شئ في الأرض و لا في السماء و هو السميع العليم أعوذ بكلمات الله التامات من شر ما خلق,Arabic,1.0
5567,Saudades do meu amor 😔,Portuguese,5.0
5568,@user bene dai tu?,Italian,1.0
